Taxpayer_Number,Taxpayer_Name,Taxpayer_Address,Taxpayer_City,Taxpayer_State,Taxpayer_Zip,Taxpayer_County,Location_Number,Location_Name,Location_Address,Location_City,Location_State,Location_Zip,Location_County,TABC_Permit_Number,Inside/Outside_City_Limits,Responsibility_Begin_Date,Responsibility_End_Date,Obligation_End_Date,Liquor_Receipts,Wine_Receipts,Beer_Receipts,Cover_Charge_Receipts,Total_Receipts
12700200095,"FOURTH AND HAVANA, LTD.",PO BOX 684847,AUSTIN,TX,78768,227,1,TENOAK,409 COLORADO ST STE A,AUSTIN,TX,78701,227,MB527586,Y,12/12/2002,,12/31/2017,$19919,$933,$4693,$0,$25545
32049752333,"LCB GROVE, INC.",1018 W 11TH ST STE 200,AUSTIN,TX,78703,227,2,THE GROVE WINE BAR AND KITCHEN,3001 RANCH ROAD 620 S,LAKEWAY,TX,78738,227,MB884183,Y,09/15/2014,,12/31/2017,$20036,$78907,$7063,$0,$106006
17522066145,CLICKS NO. 12 LIMITED,3100 MONTICELLO AVE STE 350,DALLAS,TX,75205,57,1,CLICKS,2121 E OLTORF ST # 12,AUSTIN,TX,78741,227,MB198612,Y,12/01/1993,,12/31/2017,$27486,$298,$41720,$0,$69504
32040102793,TM AUSTIN ENTERPRISES INC.,855 E HARRISON ST,BROWNSVILLE,TX,78520,31,1,EL NARANJO,85 RAINEY ST,AUSTIN,TX,78701,227,MB793338,Y,12/27/2011,,12/31/2017,$20366,$6417,$2472,$0,$29255
32055388816,MANCHESTER AUSTIN LLC,146 WESTCOTT ST STE 200,HOUSTON,TX,77007,101,1,FAIRMONT AUSTIN HOTEL,101 RED RIVER ST,AUSTIN,TX,78701,227,MB984434,Y,06/05/2017,,12/31/2017,$0,$0,$0,$0,$0
32053104686,DEEP EDDY CABARET LLC,2315 LAKE AUSTIN BLVD,AUSTIN,TX,78703,227,1,DEEP EDDY CABARET/POOL BURGER,2315 LAKE AUSTIN BLVD,AUSTIN,TX,78703,227,MB874686,Y,06/10/2014,,12/31/2017,$44167,$5728,$45917,$0,$95812
17605167117,"P.F.C.C.B. TEXAS, INC.",7676 E PINNACLE PEAK RD,SCOTTSDALE,AZ,85255,0,5,P F CHANG'S CHINA BISTRO,201 SAN JACINTO BLVD,AUSTIN,TX,78701,227,MB529546,Y,02/05/2003,,12/31/2017,$20470,$17001,$8804,$0,$46275
32052865485,TROPICANA CUBAN RESTAURANT INC,9616 N LAMAR BLVD STE 141,AUSTIN,TX,78753,227,2,TROPICANA CUBAN RESTAURANT INC,220 E ANDERSON LN,AUSTIN,TX,78752,227,MB969384,Y,01/18/2017,,12/31/2017,$119,$0,$216,$0,$335
32057692074,"CORNBREAD VENTURES, LP",12912 HILL COUNTRY BLVD STE F-255,AUSTIN,TX,78738,227,1,Z'TEJAS,9400A ARBORETUM BLVD,AUSTIN,TX,78759,227,MB935854,Y,02/23/2016,,12/31/2017,$40213,$14441,$7032,$0,$61686
17418847228,"GREATER SOUTHWEST ENTERPRISES, INC.",3330 EARHART DR STE 213,CARROLLTON,TX,75006,57,2,CHICAS BONITAS,3701 N INTERSTATE 35,AUSTIN,TX,78722,227,MB097833,Y,12/01/1993,,12/31/2017,$35201,$0,$69905,$0,$105106
32049921532,STEAMPUNK LLC,2204 POINT BLUFF DR,AUSTIN,TX,78746,227,1,BUFORD'S,700 W 6TH ST,AUSTIN,TX,78701,227,MB887849,Y,10/22/2014,,12/31/2017,$102354,$3407,$55653,$0,$161414
17424382574,"APPLE ANNIES, INC.",319 CONGRESS AVE STE 100,AUSTIN,TX,78701,227,6,ANNIES,319 CONGRESS AVE STE 201A,AUSTIN,TX,78701,227,MB718823,Y,04/03/2009,,12/31/2017,$2588,$3646,$588,$0,$6822
32056123956,"SJ CONCESSIONS, INC.",1402 E CESAR CHAVEZ ST,AUSTIN,TX,78702,227,3,AUSTIN MOTEL,1220 S CONGRESS AVE,AUSTIN,TX,78704,227,MB963733,Y,11/09/2016,,12/31/2017,$0,$988,$2789,$0,$3777
32049261343,AUSTIN MADE LLC,5520 BURNET RD STE 101,AUSTIN,TX,78756,227,1,TACO FLATS,5520 BURNET RD STE 101,AUSTIN,TX,78756,227,MB886961,Y,10/14/2014,,12/31/2017,$35229,$2014,$13658,$0,$50901
10205499709,"PHILLMARC ROOD, LLC",PO BOX 5810,AUSTIN,TX,78763,227,1,THE CEDAR DOOR,201 BRAZOS ST,AUSTIN,TX,78701,227,MB520638,Y,08/21/2002,,12/31/2017,$61560,$9439,$35128,$0,$106127
17427050780,WLS BEVERAGE COMPANY,701 E 83RD AVE STE 17,MERRILLVILLE,IN,46410,0,25,WLS BEVERAGE COMPANY,12400 N INTERSTATE 35,AUSTIN,TX,78753,227,MB692951,Y,05/19/2008,,12/31/2017,$1751,$672,$1437,$0,$3860
32053904739,ZIVOJIN ZEKIC,11800 N LAMAR BLVD STE 3,AUSTIN,TX,78753,227,1,BALKAN CAFE & GRILL,11800 N LAMAR BLVD # 3,AUSTIN,TX,78753,227,MB897476,Y,02/06/2015,,12/31/2017,$3464,$899,$1761,$0,$6124
12057184488,"CHUY'S OPCO, INC.",1623 TOOMEY RD,AUSTIN,TX,78704,227,12,CHUY'S ARBOR TRAILS,4301 W WILLIAM CANNON DR,AUSTIN,TX,78749,227,MB684445,Y,02/04/2014,,12/31/2017,$138126,$2614,$20552,$0,$161292
32037832030,"FISH DADDY'S, LLC",9401 WOODWAY DR,WACO,TX,76712,161,1,FISH DADDY'S,15119 N INTERSTATE 35,AUSTIN,TX,78702,227,MB719319,Y,04/13/2009,,12/31/2017,$13716,$3737,$3334,$0,$20787
18004245918,"CANCHOLA & HYDE PRODUCTIONS, INC.",5300 MARSH CREEK DR,AUSTIN,TX,78759,227,2,POUR HOUSE,11835 JOLLYVILLE RD,AUSTIN,TX,78759,227,MB846959,Y,07/25/2013,,12/31/2017,$17973,$3547,$38204,$0,$59724
17426841544,"WATERLOO MANAGEMENT SERVICES, INC.",1106 W 38TH ST STE 200,AUSTIN,TX,78705,227,1,DOC'S MOTORWORKS 38TH,1106 W 38TH ST,AUSTIN,TX,78705,227,MB751451,Y,06/29/2010,,12/31/2017,$12361,$1644,$24109,$0,$38114
14119571074,"BLAZIN WINGS, INC.",5500 WAYZATA BLVD STE 1600,MINNEAPOLIS,MN,55416,0,73,BUFFALO WILD WINGS GRILL & BAR,901 LITTLE TEXAS LN STE D,AUSTIN,TX,78745,227,MB926703,Y,11/12/2015,,12/31/2017,$13002,$418,$47620,$0,$61040
32054243632,IL BRUTTO LLC,500 W MARTIN LUTHER KING JR BLVD STE C,AUSTIN,TX,78701,227,3,IL BRUTTO,1601 E 6TH ST,AUSTIN,TX,78702,227,MB991749,Y,08/17/2017,,12/31/2017,$0,$0,$0,$0,$0
32047707347,"SYNERGY RESTAURANT MANAGEMENT - HOUSTON, L.L.C.",13355 NOEL RD STE 1645,DALLAS,TX,75240,57,18,APPLEBEE'S #8002 (MOPAC),5010 W HIGHWAY 290,AUSTIN,TX,78735,227,MB815732,Y,08/02/2012,,12/31/2017,$20005,$2309,$12911,$0,$35225
17427050780,WLS BEVERAGE COMPANY,701 E 83RD AVE STE 17,MERRILLVILLE,IN,46410,0,30,WLS BEVERAGE COMPANY,11301 DOMAIN DR,AUSTIN,TX,78758,227,MB741110,Y,01/27/2010,,12/31/2017,$48788,$32648,$14241,$0,$95677
32060820902,CONSTANT SATURDAY LLC,2015 E RIVERSIDE DR BLDG 4,AUSTIN,TX,78741,227,1,COME AND TAKE IT LIVE,2015 E RIVERSIDE DR BLDG 4,AUSTIN,TX,78741,227,MB977200,Y,03/28/2017,,12/31/2017,$42208,$370,$30935,$0,$73513
32044466525,NEW 45 ENTERPRISES COMPANY,PO BOX 971,BELLAIRE,TX,77402,101,1,SHOGUN JAPANESE GRILL AND SUSHI BAR,18816 LIMESTONE COMMERCIAL DR STE 100,PFLUGERVILLE,TX,78660,227,MB818855,Y,09/06/2012,,12/31/2017,$4582,$5956,$3851,$0,$14389
12089400647,"NOMAD BAR, LLC",1213 CORONA DR,AUSTIN,TX,78723,227,1,NOMAD WINE & CHEESE BAR,1213 CORONA DR,AUSTIN,TX,78723,227,MB685560,Y,03/03/2008,,12/31/2017,$43032,$2419,$36891,$0,$82342
32015733754,MANOUCHER D FARAHANI,3724 JEFFERSON ST STE 210,AUSTIN,TX,78731,227,1,FARA CAFE #1,3600 PRESIDENTIAL BLVD STE 114,AUSTIN,TX,78719,227,MB576156,Y,04/12/2005,,12/31/2017,$5704,$1571,$9798,$0,$17073
32061960426,TRAMPSPORTS LLC,8565 RESEARCH BLVD,AUSTIN,TX,78758,227,1,MISTER TRAMPS SPORTS BAR,8565 RESEARCH BLVD,AUSTIN,TX,78758,227,MB976472,Y,03/21/2017,,12/31/2017,$25353,$1195,$38151,$0,$64699
32050224875,"SIXTH STREET CONCEPTS, LLC",815 BRAZOS ST # 391A,AUSTIN,TX,78701,227,1,VOODOO ROOM,419 E 6TH ST STE A,AUSTIN,TX,78701,227,MB848647,Y,08/13/2013,,12/31/2017,$68352,$0,$17154,$0,$85506
17526178011,"DANB TEXAS, INC.",2481 MANANA DR,DALLAS,TX,75220,57,6,DAVE AND BUSTER'S,9333 RESEARCH BLVD STE A600,AUSTIN,TX,78759,227,MB452543,Y,07/07/1999,,12/31/2017,$97673,$6835,$70716,$0,$175224
32048162666,"LATA, LLC",1500 S LAMAR BLVD STE 150,AUSTIN,TX,78704,227,1,BARLATA,1500 S LAMAR BLVD STE 150,AUSTIN,TX,78704,227,MB841883,Y,05/29/2013,,12/31/2017,$19322,$37400,$3252,$0,$59974
12711090170,"LW CAFE, INC.",PO BOX 171366,SAN ANTONIO,TX,78217,15,2,PERFECT SCORE,4222 S INTERSTATE 35,AUSTIN,TX,78745,227,MB827887,Y,09/01/2017,,12/31/2017,$0,$0,$0,$0,$0
17514214240,"RED LOBSTER OF TEXAS, INC.",PO BOX 695011,ORLANDO,FL,32869,0,7,RED LOBSTER OF TEXAS INC #0095,109 W ANDERSON LN,AUSTIN,TX,78752,227,MB080078,Y,12/01/1993,,12/31/2017,$11437,$3019,$3503,$0,$17959
32042289358,"TRES HABANEROS/ARBOR WALK, LTD.",146 WESTCOTT ST STE 200,HOUSTON,TX,77007,101,1,LUPE TORTILLA,10515 N MO PAC EXPY,AUSTIN,TX,78759,227,MB797897,Y,02/15/2012,,12/31/2017,$72531,$4004,$18166,$0,$94701
32039628238,TYPE STUDIO INC.,5000 MISSION OAKS BLVD UNIT 24,AUSTIN,TX,78735,227,1,CASULO CAFE,3017 S INTERSTATE 35,AUSTIN,TX,78741,227,MB735461,Y,10/28/2009,,12/31/2017,$0,$545,$8,$0,$553
32057486485,"DURHAM TRADING PARTNERS XI, LLC",920 E DEAN KEETON ST,AUSTIN,TX,78705,227,1,SALVATION PIZZA,11501 ROCK ROSE AVE STE 146,AUSTIN,TX,78758,227,MB933166,Y,01/27/2016,,12/31/2017,$2293,$1539,$6198,$0,$10030
32053013861,"SOCO ATX BEVERAGES, LLC",901 RIO GRANDE ST STE 100,AUSTIN,TX,78701,227,1,SOUTH CONGRESS HOTEL,1603 S CONGRESS AVE,AUSTIN,TX,78704,227,MB867422,Y,03/25/2014,,12/31/2017,$156735,$135916,$19430,$0,$312081
32059164791,"SIMPLE KITCHEN, LP",1510 E CESAR CHAVEZ ST,AUSTIN,TX,78702,227,1,EASTSIDE TAVERN,1510 E CESAR CHAVEZ ST,AUSTIN,TX,78702,227,MB957616,Y,09/13/2016,,12/31/2017,$26734,$12474,$18055,$0,$57263
32057877303,FLYING HOUSES LLC,2307 E 13TH ST,AUSTIN,TX,78702,227,1,BARRACUDA CLUB,611 E 7TH ST,AUSTIN,TX,78701,227,MB927535,Y,11/21/2015,12/12/2017,12/31/2017,$8725,$178,$6442,$0,$15345
32056932059,FOUR HORSEMAN BAR LLC,310 E 6TH ST,AUSTIN,TX,78701,227,1,FOUR HORSEMAN,310 E 6TH ST,AUSTIN,TX,78701,227,MB909168,Y,05/28/2015,,12/31/2017,$0,$0,$0,$0,$0
32057869391,"ALAMO MUELLER, LLC",612A E 6TH ST,AUSTIN,TX,78701,227,1,ALAMO DRAFTHOUSE CINEMA,1911 ALDRICH ST STE 120,AUSTIN,TX,78723,227,MB967179,Y,12/19/2016,,12/31/2017,$71742,$28762,$74891,$0,$175395
17427050780,WLS BEVERAGE COMPANY,701 E 83RD AVE STE 17,MERRILLVILLE,IN,46410,0,27,WLS BEVERAGE COMPANY,10001 N CAPITAL OF TEXAS HWY,AUSTIN,TX,78759,227,MB895133,Y,01/13/2015,,12/31/2017,$470,$401,$158,$0,$1029
32020296920,DON DARIO'S MEXICAN RESTAURANT & CANTINA INC.,8801 S INTERSTATE 35 STE A,AUSTIN,TX,78744,227,1,DON DARIO'S MEXICAN RESTAURANT & CANTINA,8801 S INTERSTATE 35 STE D,AUSTIN,TX,78744,227,MB737242,Y,11/20/2009,,12/31/2017,$31203,$98,$10756,$0,$42057
32055113263,2000 E CESAR CHAVEZ BEVERAGE LLC,7002 RIVERTON DR,AUSTIN,TX,78729,246,1,CRAFTSMAN BAR,2000 E CESAR CHAVEZ ST,AUSTIN,TX,78702,227,MB894833,Y,01/09/2015,,12/31/2017,$23092,$1578,$12654,$0,$37324
32049752333,"LCB GROVE, INC.",1018 W 11TH ST STE 200,AUSTIN,TX,78703,227,4,THE GROVE WINE BAR AND KITCHEN,800 W 6TH ST,AUSTIN,TX,78701,227,MB905663,Y,04/24/2015,,12/31/2017,$16967,$72229,$7171,$0,$96367
32007389847,JOSE B LINARES,603 W JOHANNA ST,AUSTIN,TX,78704,227,2,POLVAS EN LA BRISSA,14735 BRATTON LN STE 205,AUSTIN,TX,78728,227,MB790330,N,11/17/2011,,12/31/2017,$3531,$12,$638,$0,$4181
12721838733,"2610 GUADALUPE, INC.",16208 BRAESGATE DR,AUSTIN,TX,78717,246,1,THE LOCAL PUB AND PATIO,2610 GUADALUPE ST,AUSTIN,TX,78705,227,MB739112,Y,04/16/2010,,12/31/2017,$14028,$212,$21238,$0,$35478
32040692447,CHEER UP CHARLIES LLC,310 W 35TH ST,AUSTIN,TX,78705,227,2,CHEER UP CHARLIES LLC,900 RED RIVER ST,AUSTIN,TX,78701,227,MB764148,Y,01/23/2014,,12/31/2017,$54206,$1298,$23161,$0,$78665
17424827289,CONTINENTAL SOUTH CONGRESS CORPORATION,1315 S CONGRESS AVE,AUSTIN,TX,78704,227,1,THE CONTINENTAL CLUB,1315 S CONGRESS AVE,AUSTIN,TX,78704,227,MB197474,Y,12/01/1993,,12/31/2017,$57851,$4091,$51204,$0,$113146
32058457642,"5425 BURNET ROAD-LW2, LLC",3711 BRIARPARK DR STE 300,HOUSTON,TX,77042,101,1,LITTLE WOODROWS,5425 BURNET RD,AUSTIN,TX,78756,227,MB861105,Y,06/01/2016,,12/31/2017,$27747,$1484,$42610,$0,$71841
32039708402,BABS THIRTY-FOUR LLC,5900 W SLAUGHTER LN STE 400,AUSTIN,TX,78749,227,1,SATELLITE BISTRO & BAR,5900 W SLAUGHTER LN STE 400,AUSTIN,TX,78749,227,MB728298,Y,08/04/2009,,12/31/2017,$21887,$23293,$5444,$0,$50624
32042238199,THE BLACKHEART LLC,600 CONGRESS AVE STE 3000,AUSTIN,TX,78701,227,1,THE BLACKHEART,86 RAINEY ST,AUSTIN,TX,78701,227,MB769014,Y,03/01/2011,,12/31/2017,$90430,$965,$29635,$0,$121030
32038931187,ABI FOOD SERVICES LLC,PO BOX 460,BRASELTON,GA,30517,0,3,2ND BAR & KITCHEN,3600 PRESIDENTIAL BLVD STE 3660,AUSTIN,TX,78719,227,MB955325,Y,08/22/2016,,12/31/2017,$0,$0,$38575,$0,$38575
17528116894,SWH LIQUOR COMPANY,12201 MERIT DR STE 900,DALLAS,TX,75251,57,10,MIMI'S CAFE,12613 GALLERIA CIR,BEE CAVE,TX,78738,227,MB681563,Y,01/23/2008,,12/31/2017,$2116,$5593,$1771,$0,$9480
12635924025,SUSHI ZUSHI OF FIFTH STREET LLC,4730 SHAVANO OAK STE 201,SAN ANTONIO,TX,78249,15,1,SUSHI ZUSHI,1611 W 5TH ST,AUSTIN,TX,78703,227,MB726535,Y,07/14/2009,,12/31/2017,$8127,$4065,$3647,$0,$15839
32055659984,"BOILER 9 BEVERAGES, LLC",3106 LOOKOUT LN,AUSTIN,TX,78746,227,1,BOILER NINE BAR + GRILL,800 W CESAR CHAVEZ ST # 9,AUSTIN,TX,78701,227,MB903446,Y,04/01/2015,,12/31/2017,$40906,$30386,$9812,$0,$81104
17427295898,"AUSTIN FOODGROUP, L.L.C.",1106 W 38TH ST STE 200,AUSTIN,TX,78705,227,1,WATERLOO ICE HOUSE ON BURNET RD,8600 BURNET RD,AUSTIN,TX,78757,227,MB873038,Y,05/22/2014,,12/31/2017,$5136,$2674,$6100,$0,$13910
32064287041,"SCOOT INN CONCESSION COMPANY, LLC",801 SPRINGDALE RD,AUSTIN,TX,78702,227,2,"SCOOT INN CONCESSION COMPANY, LLC",1308 E 4TH ST,AUSTIN,TX,78702,227,MB999869,Y,11/10/2017,,12/31/2017,$9463,$919,$5600,$0,$15982
32062990802,TEXMEX512 LLC,1807 W SLAUGHTER LN STE 700,AUSTIN,TX,78748,227,1,DK MARIA'S LENGENDARY TEX MEX,1807 W SLAUGHTER LN STE 750,AUSTIN,TX,78748,227,MB983029,Y,05/22/2017,,12/31/2017,$22685,$1712,$6170,$0,$30567
32062111045,"16100 F&B, LLC",5331 SPRING VALLEY RD,DALLAS,TX,75254,57,1,COURTYARD BY MARRIOTT AUSTIN/PFLUGERVILLE,16100 IMPACT WAY,PFLUGERVILLE,TX,78660,227,MB979402,Y,04/21/2017,,12/31/2017,$8601,$6072,$7715,$0,$22388
17427341387,"FLORES #5, LLC",2440 E HIGHWAY 290 BLDG D,DRIPPING SPGS,TX,78620,105,5,FLORES MEXICAN RESTAURANT,2127 LOHMANS CROSSING RD STE 318,LAKEWAY,TX,78734,227,MB253273,Y,12/10/2009,,12/31/2017,$42240,$2474,$7014,$0,$51728
17427450378,"2-J/SANDY'S, INC.",5609 ADAMS AVE,AUSTIN,TX,78756,227,2,LA PALAPA,6640 E HIGHWAY 290,AUSTIN,TX,78723,227,MB992219,Y,08/23/2017,,12/31/2017,$19372,$6720,$155,$0,$26247
32040337001,ARROSER LA VIE LLC,1106 W 38TH ST STE 200,AUSTIN,TX,78705,227,1,PARLOR AND YARD,601 W 6TH ST,AUSTIN,TX,78701,227,MB764160,Y,12/22/2010,,12/31/2017,$100291,$5189,$36601,$0,$142081
32049048807,EMMO ENTERPRISES LLC,14106 N INTERSTATE 35 STE A,AUSTIN,TX,78728,227,1,SPINNERS BAR AND GRILL,14106 N INTERSTATE 35 STE A,AUSTIN,TX,78728,227,MB836236,N,04/02/2013,,12/31/2017,$35432,$321,$16888,$0,$52641
13714426023,"10225 RESEARCH BLVD PARTNERS, L.L.C.",9601 KATY FWY STE 210,HOUSTON,TX,77024,101,1,TRULUCK'S SEAFOOD STEAK AND CRAB HOUSE,10225 RESEARCH BLVD STE 4000,AUSTIN,TX,78759,227,MB535007,Y,05/05/2003,,12/31/2017,$42472,$79127,$3102,$0,$124701
17425827114,"NORRIS TRAINING SYSTEMS, INC.",13810 CHAMPION FOREST DR STE 144,HOUSTON,TX,77069,101,4,NORRIS CONFERENCE CENTER AUSTIN,2525 W ANDERSON LN STE 365,AUSTIN,TX,78757,227,MB502953,Y,10/31/2001,,12/31/2017,$9037,$2198,$3688,$0,$14923
17109207773,"JUDGES' HILL RESTAURANT SERVICES, INC.",500 W MARTIN LUTHER KING JR BLVD STE C,AUSTIN,TX,78701,227,1,HOTEL ELLA/GOODAL'S KITCHEN & BAR,1900 RIO GRANDE ST,AUSTIN,TX,78705,227,MB530316,Y,02/13/2003,,12/31/2017,$63436,$29271,$3672,$0,$96379
17425949496,SC BEVERAGE COMPANY,4001 MAPLE AVE STE 500 ATTN: W YEUNG,DALLAS,TX,75219,57,4,SC BEVERAGE COMPANY,4140 GOVERNORS ROW,AUSTIN,TX,78744,227,MB225254,Y,12/01/1993,,12/31/2017,$63431,$1644,$21853,$11493,$98421
32056427696,"PUB VENTURES OF AUSTIN, LTD.",1910 TRAVIS HEIGHTS BLVD,AUSTIN,TX,78704,227,2,B.D. RILEY'S PUB AT MUELLER,1905 ALDRICH ST STE 130,AUSTIN,TX,78723,227,MB943791,Y,05/10/2016,,12/31/2017,$24817,$6594,$43079,$0,$74490
17430086607,"SOGC BEVERAGE COMPANY, LLC",13001 SPANISH OAKS CLUB DR,BEE CAVE,TX,78738,227,1,SPANISH OAKS GOLF CLUB,13001 SPANISH OAKS CLUB DR,BEE CAVE,TX,78738,227,MB776242,N,06/02/2011,,12/31/2017,$14815,$18541,$4275,$0,$37631
12085813686,"WATERLOO SOUTHPARK, LP",1106 W 38TH ST STE 200,AUSTIN,TX,78705,227,1,WATERLOO ICE HOUSE,9600 S INTERSTATE 35 STE D100,AUSTIN,TX,78748,227,MB669256,Y,08/22/2007,,12/31/2017,$21797,$1791,$17644,$0,$41232
32034917073,"WORD OF MOUTH, LTD.",919 W 12TH ST,AUSTIN,TX,78703,227,4,WORD OF MOUTH,919 W 12TH ST,AUSTIN,TX,78703,227,MB705279,Y,10/01/2012,,12/31/2017,$9294,$16365,$4620,$0,$30279
32057789367,"COAST BAR & RESTAURANT, LLC",906 E 5TH ST STE 201,AUSTIN,TX,78702,227,1,COAST BAR & RESTAURANT,360 NUECES ST STE 20,AUSTIN,TX,78701,227,MB943557,Y,05/06/2016,,12/31/2017,$766,$839,$209,$0,$1814
32041455596,"CPK SPIRITS, LLC",2200 CABOT DR STE 300 C/O THOMSON REUTER,LISLE,IL,60532,0,6,CALIFORNIA PIZZA KITCHEN,2901 S CAPITAL OF TEXAS HWY STE J1,AUSTIN,TX,78746,227,MB754763,Y,08/13/2010,,12/31/2017,$9232,$13558,$6908,$0,$29698
32045542621,"SC DINING, INC.",1901 E PALM VALLEY BLVD,ROUND ROCK,TX,78664,246,1,OLIVE & JUNE,3411 GLENVIEW AVE,AUSTIN,TX,78703,227,MB794883,Y,01/13/2012,,12/31/2017,$37231,$51515,$1997,$0,$90743
32049285821,"2310 MANOR ROAD, LLC",2310 MANOR RD,AUSTIN,TX,78722,227,1,HAYMAKER,2310 MANOR RD,AUSTIN,TX,78722,227,MB848676,Y,08/13/2013,,12/31/2017,$108333,$26448,$105346,$0,$240127
32000532856,"PLATIMEX, INC.",2201 DOUBLE CREEK DR STE 3005,ROUND ROCK,TX,78664,246,1,EL TAQUITO,1713 E RIVERSIDE DR,AUSTIN,TX,78741,227,MB817637,Y,08/23/2012,,12/31/2017,$6374,$0,$3211,$0,$9585
12727298569,"MWD AUSTIN DOWNTOWN, LLC",7026 OLD KATY RD STE 250,HOUSTON,TX,77024,101,1,MAX'S WINE DIVE,207 SAN JACINTO BLVD STE 200,AUSTIN,TX,78701,227,MB944126,Y,05/13/2016,,12/31/2017,$28355,$70958,$10728,$0,$110041
32041633838,CAFE MALTA LLC,8600 VERONA TRL,AUSTIN,TX,78749,227,1,CAFE MALTA LLC,3421 W WILLIAM CANNON DR STE 127,AUSTIN,TX,78745,227,MB779898,Y,07/15/2011,,12/31/2017,$9811,$18371,$1528,$0,$29710
32058550818,"LET GO INDUSTRIES, LLC",5001A FAIRVIEW DR,AUSTIN,TX,78731,227,1,"LET GO INDUSTRIES, LLC",720 CONGRESS AVE,AUSTIN,TX,78701,227,MB945722,Y,06/01/2016,,12/31/2017,$0,$0,$0,$0,$0
32035504235,"SIX COLORADO VENTURE, LTD.",319 COLORADO ST,AUSTIN,TX,78701,227,2,THE MARKET,319 COLORADO ST,AUSTIN,TX,78701,227,MB770079,Y,01/15/2014,,12/31/2017,$82698,$10542,$30463,$0,$123703
32039852424,"MESA SW AUSTIN, LP",14860 MONTFORT DR STE 102,DALLAS,TX,75254,57,1,TNT,507 PRESSLER ST,AUSTIN,TX,78703,227,MB742722,Y,02/25/2010,,12/31/2017,$35917,$3948,$2748,$0,$42613
17519330587,"CHILI'S BEVERAGE COMPANY, INC.",6820 LYNDON B JOHNSON FWY,DALLAS,TX,75240,57,34,CHILI'S GRILL & BAR,9070 RESEARCH BLVD STE 301,AUSTIN,TX,78758,227,MB167577,Y,12/01/1993,,12/31/2017,$13263,$966,$7260,$0,$21489
32041066112,"2905 PEARCE ROAD, LLC",5425 BURNET RD STE 106,AUSTIN,TX,78756,227,1,SKI SHORES CAFE,2905 PEARCE RD,AUSTIN,TX,78730,227,MB743705,N,03/11/2010,,12/31/2017,$1848,$517,$1653,$0,$4018
32046856319,"BELMONT AUSTIN BEVERAGE COMPANY, LLC",6836 BEE CAVE RD STE 272 C/O BRIAN CASEY,AUSTIN,TX,78746,227,1,THE BELMONT,305 W 6TH ST,AUSTIN,TX,78701,227,MB801324,Y,03/22/2012,,12/31/2017,$43432,$7026,$6750,$0,$57208
17426366393,"SOLAR FEAST, LLC",1204A W LYNN ST,AUSTIN,TX,78703,227,2,PERLA'S SEAFOOD & OYSTER BAR,1400 S CONGRESS AVE STE B100,AUSTIN,TX,78704,227,MB234921,Y,03/13/2007,,12/31/2017,$67101,$77242,$14276,$0,$158619
12007042190,"LORETTO ENTERPRISES, INC.",11500 MANCHACA RD,AUSTIN,TX,78748,227,1,CASA GARCIA'S,15803 WINDERMERE DR STE 601,PFLUGERVILLE,TX,78660,227,MB566648,Y,11/03/2004,,12/31/2017,$16619,$316,$5059,$0,$21994
32050775538,"WHITNEY RESTAURANT ONE, LLC",3403 S LAMAR BLVD,AUSTIN,TX,78704,227,1,AROMA,3403 S LAMAR BLVD,AUSTIN,TX,78704,227,MB863049,Y,02/04/2014,,12/31/2017,$1522,$12646,$1322,$0,$15490
17422324180,"HYDE PARK BAR & GRILL, INC.",4208 SHOALWOOD AVE,AUSTIN,TX,78756,227,1,HYDE PARK BAR & GRILL,4206 DUVAL ST,AUSTIN,TX,78751,227,MB177474,Y,12/01/1993,,12/31/2017,$15598,$16948,$7941,$0,$40487
32051621665,"BIG HORN SALOON, LLC",815 BRAZOS ST # 391A,AUSTIN,TX,78701,227,1,THE PARLOR ROOM,88 RAINEY ST,AUSTIN,TX,78701,227,MB932469,Y,01/20/2016,,12/31/2017,$66107,$3795,$25012,$0,$94914
17427163450,CHUNAE INCORPORATED,2113 WELLS BRANCH PKWY STE 600,AUSTIN,TX,78728,227,1,RAGGEDY ANNE'S,2113 WELLS BRANCH PKY BLDG 1600,AUSTIN,TX,78728,227,MB248682,N,09/06/1994,,12/31/2017,$14680,$46,$10509,$0,$25235
32060750935,"FRC CDO DOMAIN, LLC",1999 BRYAN ST STE 900,DALLAS,TX,75201,57,1,CULINARY DROPOUT,11721 ROCK ROSE AVE STE Y4.100,AUSTIN,TX,78758,227,MB956346,Y,08/31/2016,,12/31/2017,$200910,$59192,$94938,$0,$355040
32056127189,"SAGE CLIENT 264, LLC",1575 WELTON ST STE 300,DENVER,CO,80202,0,1,DOUBLETREE AUSTIN,6505 N INTERSTATE 35,AUSTIN,TX,78752,227,MB911994,Y,06/24/2015,,12/31/2017,$34141,$19461,$9977,$0,$63579
17424213068,"SANCHEZ MEXICAN CANDY, INC.",1912 E 7TH ST STE B,AUSTIN,TX,78702,227,3,BABY ACAPULCO RESTAURANT #3,5610 N INTERSTATE 35,AUSTIN,TX,78751,227,MB608412,Y,09/22/2005,,12/31/2017,$0,$0,$0,$0,$0
